transaction_id,customer_id,campaign_id,transaction_amount,clicks,impressions,conversions,transaction_date
15619,7095,219,85.06,6,44,1,2024-10-12 18:00:00
15620,14650,315,44.64,1,2,0,2024-10-12 19:00:00
15621,8719,727,25.55,1,20,0,2024-10-12 20:00:00
15622,10904,836,41.57,3,35,0,2024-10-12 21:00:00
15623,4459,237,22.09,5,32,0,2024-10-12 22:00:00
15624,18802,247,248.04,3,8,0,2024-10-12 23:00:00
15625,18522,49,84.16,3,26,0,2024-10-13 00:00:00
15626,9918,527,13.22,2,43,0,2024-10-13 01:00:00
15627,9921,899,319.2,4,10,1,2024-10-13 02:00:00
15628,6766,451,18.12,5,41,0,2024-10-13 03:00:00
15629,14687,985,63.67,2,3,0,2024-10-13 04:00:00
15630,4055,342,33.84,3,15,0,2024-10-13 05:00:00
15631,11244,139,49.22,4,26,1,2024-10-13 06:00:00
15632,129,587,72.64,3,7,1,2024-10-13 07:00:00
15633,19538,951,28.0,4,36,0,2024-10-13 08:00:00
15634,8401,520,15.4,2,40,0,2024-10-13 09:00:00
15635,8238,37,63.5,5,7,0,2024-10-13 10:00:00
15636,6636,668,11.29,2,33,0,2024-10-13 11:00:00
15637,12252,532,22.74,1,24,0,2024-10-13 12:00:00
15638,1,256,10.44,5,9,0,2024-10-13 13:00:00
15639,19620,627,76.45,1,33,0,2024-10-13 14:00:00
15640,8005,22,117.1,4,26,1,2024-10-13 15:00:00
15641,14795,570,29.63,2,51,0,2024-10-13 16:00:00
15642,1635,942,28.9,1,19,0,2024-10-13 17:00:00
15643,9096,624,15.13,3,17,0,2024-10-13 18:00:00
15644,11364,715,12.17,4,36,0,2024-10-13 19:00:00
15645,1895,535,23.44,4,28,0,2024-10-13 20:00:00
15646,5657,610,108.11,6,37,0,2024-10-13 21:00:00
15647,5267,34,56.06,5,32,0,2024-10-13 22:00:00
15648,4851,234,10.57,5,7,0,2024-10-13 23:00:00
15649,2062,178,57.01,3,18,0,2024-10-14 00:00:00
15650,15137,47,12.59,3,45,0,2024-10-14 01:00:00
15651,3365,472,37.11,4,42,1,2024-10-14 02:00:00
15652,9067,689,146.28,0,12,0,2024-10-14 03:00:00
15653,19230,899,59.38,2,7,0,2024-10-14 04:00:00
15654,5019,926,57.33,3,11,1,2024-10-14 05:00:00
15655,269,791,66.14,1,7,0,2024-10-14 06:00:00
15656,7623,577,17.48,6,38,1,2024-10-14 07:00:00
15657,3410,786,14.9,3,43,0,2024-10-14 08:00:00
15658,13748,741,33.29,4,24,1,2024-10-14 09:00:00
15659,12375,436,20.51,3,23,0,2024-10-14 10:00:00
15660,3496,963,11.17,4,44,0,2024-10-14 11:00:00
15661,17639,507,30.79,3,33,0,2024-10-14 12:00:00
15662,5824,472,44.38,2,41,0,2024-10-14 13:00:00
15663,11963,25,12.58,4,22,1,2024-10-14 14:00:00
15664,11872,770,188.65,5,7,0,2024-10-14 15:00:00
15665,13045,186,82.44,3,46,1,2024-10-14 16:00:00
15666,12240,214,76.91,3,52,0,2024-10-14 17:00:00
15667,8186,73,116.07,1,27,0,2024-10-14 18:00:00
15668,9015,887,54.62,4,15,0,2024-10-14 19:00:00
15669,13259,54,38.83,6,29,0,2024-10-14 20:00:00
15670,12238,656,43.13,1,38,0,2024-10-14 21:00:00
15671,10688,191,20.97,4,20,0,2024-10-14 22:00:00
15672,18179,555,33.92,4,37,0,2024-10-14 23:00:00
15673,2184,617,89.89,3,38,1,2024-10-15 00:00:00
15674,4857,684,44.88,1,37,0,2024-10-15 01:00:00
15675,10494,16,20.13,3,36,0,2024-10-15 02:00:00
15676,16713,719,109.15,4,23,1,2024-10-15 03:00:00
15677,10768,519,62.5,3,28,1,2024-10-15 04:00:00
15678,10010,155,55.63,2,49,0,2024-10-15 05:00:00
15679,6408,786,184.17,3,22,0,2024-10-15 06:00:00
15680,3943,135,139.66,2,22,0,2024-10-15 07:00:00
15681,9204,342,17.92,3,34,0,2024-10-15 08:00:00
15682,5180,830,77.81,4,20,0,2024-10-15 09:00:00
15683,2016,61,126.96,3,28,0,2024-10-15 10:00:00
15684,2506,702,108.93,3,18,0,2024-10-15 11:00:00
15685,11724,318,119.9,2,26,0,2024-10-15 12:00:00
15686,8891,269,92.06,2,22,0,2024-10-15 13:00:00
15687,11641,315,234.7,2,10,0,2024-10-15 14:00:00
15688,11678,211,25.92,3,40,0,2024-10-15 15:00:00
15689,15839,922,18.67,5,30,1,2024-10-15 16:00:00
15690,17085,17,13.94,3,39,0,2024-10-15 17:00:00
15691,15497,913,96.76,5,9,1,2024-10-15 18:00:00
15692,7984,255,40.13,5,52,1,2024-10-15 19:00:00
15693,3270,528,24.93,5,45,1,2024-10-15 20:00:00
15694,7616,761,66.54,2,43,0,2024-10-15 21:00:00
15695,13860,441,10.04,5,27,1,2024-10-15 22:00:00
15696,19561,781,20.95,2,51,0,2024-10-15 23:00:00
15697,14298,197,33.77,7,53,0,2024-10-16 00:00:00
15698,15720,226,21.93,2,9,0,2024-10-16 01:00:00
15699,12812,19,30.97,3,12,0,2024-10-16 02:00:00
15700,4999,989,19.04,1,50,0,2024-10-16 03:00:00
15701,1496,605,10.2,2,21,0,2024-10-16 04:00:00
15702,1091,987,44.29,3,16,0,2024-10-16 05:00:00
15703,15282,76,13.66,5,21,1,2024-10-16 06:00:00
15704,18584,758,73.71,3,44,0,2024-10-16 07:00:00
15705,4570,120,13.17,3,50,1,2024-10-16 08:00:00
15706,10437,505,82.73,3,44,0,2024-10-16 09:00:00
15707,14951,566,13.18,2,6,0,2024-10-16 10:00:00
15708,6787,453,191.02,4,25,0,2024-10-16 11:00:00
15709,8800,445,32.44,2,43,0,2024-10-16 12:00:00
15710,17112,990,27.84,5,23,0,2024-10-16 13:00:00
15711,11977,945,28.22,3,37,0,2024-10-16 14:00:00
15712,17027,925,23.83,3,9,0,2024-10-16 15:00:00
15713,11978,955,19.75,3,44,1,2024-10-16 16:00:00
15714,13091,23,98.44,2,36,0,2024-10-16 17:00:00
15715,4044,957,40.93,0,17,0,2024-10-16 18:00:00
15716,7761,122,15.26,6,30,0,2024-10-16 19:00:00
15717,9284,757,95.43,5,48,1,2024-10-16 20:00:00
15718,10481,240,108.6,5,49,0,2024-10-16 21:00:00
15719,19912,897,138.53,1,35,0,2024-10-16 22:00:00
15720,9927,107,12.39,2,50,0,2024-10-16 23:00:00
15721,3767,581,42.14,2,25,0,2024-10-17 00:00:00
15722,15570,304,56.38,1,32,0,2024-10-17 01:00:00
15723,16538,238,102.46,3,34,1,2024-10-17 02:00:00
15724,17592,772,58.4,3,46,0,2024-10-17 03:00:00
15725,2616,779,40.6,9,41,0,2024-10-17 04:00:00
15726,5320,939,82.1,6,53,1,2024-10-17 05:00:00
15727,1981,270,41.12,6,14,0,2024-10-17 06:00:00
15728,2890,544,26.82,4,22,0,2024-10-17 07:00:00
15729,10802,368,53.82,4,31,0,2024-10-17 08:00:00
15730,8901,100,45.79,3,41,0,2024-10-17 09:00:00
15731,15856,184,43.46,4,39,0,2024-10-17 10:00:00
15732,12811,77,20.64,4,15,1,2024-10-17 11:00:00
15733,6003,736,103.36,7,44,0,2024-10-17 12:00:00
15734,8166,178,12.94,3,29,1,2024-10-17 13:00:00
15735,19542,190,12.75,3,7,0,2024-10-17 14:00:00
15736,12242,265,17.54,4,48,0,2024-10-17 15:00:00
15737,9576,927,15.94,2,29,0,2024-10-17 16:00:00
15738,3646,947,117.12,1,29,0,2024-10-17 17:00:00
15739,2122,886,88.11,3,52,0,2024-10-17 18:00:00
15740,2942,178,26.75,4,40,0,2024-10-17 19:00:00
15741,10504,105,25.43,3,43,1,2024-10-17 20:00:00
15742,16287,977,36.01,3,10,0,2024-10-17 21:00:00
15743,16569,255,46.83,3,23,1,2024-10-17 22:00:00
15744,19390,717,30.08,0,24,0,2024-10-17 23:00:00
15745,7656,120,128.02,4,16,0,2024-10-18 00:00:00
15746,730,414,12.48,7,46,0,2024-10-18 01:00:00
15747,12268,794,172.57,3,29,0,2024-10-18 02:00:00
15748,567,622,52.14,3,50,0,2024-10-18 03:00:00
15749,1312,651,155.08,4,25,0,2024-10-18 04:00:00
15750,11616,899,69.49,0,33,0,2024-10-18 05:00:00
15751,7737,694,18.22,2,42,0,2024-10-18 06:00:00
15752,12293,979,69.12,5,25,1,2024-10-18 07:00:00
15753,14199,150,183.22,4,32,0,2024-10-18 08:00:00
15754,624,689,44.66,2,19,0,2024-10-18 09:00:00
15755,7617,55,115.09,5,11,0,2024-10-18 10:00:00
15756,8690,854,239.91,0,2,0,2024-10-18 11:00:00
15757,6066,831,30.66,1,3,0,2024-10-18 12:00:00
15758,8415,864,36.59,2,38,0,2024-10-18 13:00:00
15759,18291,711,26.07,3,25,1,2024-10-18 14:00:00
15760,17545,832,139.6,0,39,0,2024-10-18 15:00:00
15761,19169,885,59.24,1,20,0,2024-10-18 16:00:00
15762,3835,856,80.78,5,14,0,2024-10-18 17:00:00
15763,19793,585,21.11,3,9,0,2024-10-18 18:00:00
15764,17381,559,38.05,4,20,1,2024-10-18 19:00:00
15765,5950,601,60.67,1,4,0,2024-10-18 20:00:00
15766,10453,86,76.57,6,52,0,2024-10-18 21:00:00
15767,8779,152,63.48,2,32,0,2024-10-18 22:00:00
15768,2985,44,71.83,3,8,0,2024-10-18 23:00:00
15769,19254,647,57.82,3,11,1,2024-10-19 00:00:00
15770,11769,764,20.79,2,32,0,2024-10-19 01:00:00
15771,2724,766,49.46,6,35,0,2024-10-19 02:00:00
15772,15591,693,122.47,8,29,1,2024-10-19 03:00:00
15773,1005,407,16.46,3,40,1,2024-10-19 04:00:00
15774,1776,193,23.49,4,21,0,2024-10-19 05:00:00
15775,17499,37,39.03,3,18,0,2024-10-19 06:00:00
15776,10882,100,13.81,5,13,1,2024-10-19 07:00:00
15777,16997,581,33.82,3,12,0,2024-10-19 08:00:00
15778,11803,791,36.98,3,33,0,2024-10-19 09:00:00
15779,10770,298,96.23,2,50,0,2024-10-19 10:00:00
15780,16077,213,221.09,2,30,0,2024-10-19 11:00:00
15781,17788,271,20.54,3,9,0,2024-10-19 12:00:00
15782,16395,194,21.69,3,51,0,2024-10-19 13:00:00
15783,1998,469,131.32,5,10,0,2024-10-19 14:00:00
15784,13828,114,120.43,2,51,0,2024-10-19 15:00:00
15785,7783,18,174.22,3,27,0,2024-10-19 16:00:00
15786,555,168,101.87,1,6,0,2024-10-19 17:00:00
15787,8956,18,49.56,3,32,0,2024-10-19 18:00:00
15788,4647,658,52.98,1,13,0,2024-10-19 19:00:00
15789,14139,207,37.87,1,2,0,2024-10-19 20:00:00
15790,16025,827,10.54,3,34,0,2024-10-19 21:00:00
15791,755,843,44.16,4,34,0,2024-10-19 22:00:00
15792,19540,254,115.66,2,4,0,2024-10-19 23:00:00
15793,8529,623,15.76,4,24,1,2024-10-20 00:00:00
15794,11585,509,21.71,4,30,0,2024-10-20 01:00:00
15795,17501,460,19.56,5,44,0,2024-10-20 02:00:00
15796,4204,705,10.6,3,25,0,2024-10-20 03:00:00
15797,3422,995,17.48,4,30,0,2024-10-20 04:00:00
15798,6553,490,40.19,2,41,0,2024-10-20 05:00:00
15799,2794,891,91.72,6,18,0,2024-10-20 06:00:00
15800,13946,544,12.05,3,15,0,2024-10-20 07:00:00
15801,12875,63,37.32,3,21,0,2024-10-20 08:00:00
15802,5328,394,103.13,3,31,0,2024-10-20 09:00:00
15803,4169,140,139.97,3,8,0,2024-10-20 10:00:00
15804,11355,727,14.02,1,3,0,2024-10-20 11:00:00
15805,2868,91,64.49,1,19,0,2024-10-20 12:00:00
15806,16832,769,68.68,2,39,0,2024-10-20 13:00:00
15807,7403,609,182.53,4,27,1,2024-10-20 14:00:00
15808,13118,615,11.59,2,30,0,2024-10-20 15:00:00
15809,3288,531,91.02,2,30,0,2024-10-20 16:00:00
15810,16550,886,57.75,3,11,1,2024-10-20 17:00:00
15811,16818,407,13.68,1,49,0,2024-10-20 18:00:00
15812,15421,11,30.79,4,6,0,2024-10-20 19:00:00
15813,18204,305,49.86,2,12,0,2024-10-20 20:00:00
15814,4166,836,12.73,4,28,1,2024-10-20 21:00:00
15815,2233,381,71.15,2,39,0,2024-10-20 22:00:00
15816,14463,835,113.55,2,32,0,2024-10-20 23:00:00
15817,140,203,49.68,2,39,0,2024-10-21 00:00:00
15818,19719,432,67.11,3,20,0,2024-10-21 01:00:00
15819,4252,905,59.65,3,52,0,2024-10-21 02:00:00
15820,10571,280,12.99,4,18,1,2024-10-21 03:00:00
15821,7956,295,29.32,5,13,0,2024-10-21 04:00:00
15822,4417,265,102.15,7,56,0,2024-10-21 05:00:00
15823,14224,783,86.84,2,43,0,2024-10-21 06:00:00
15824,8083,617,31.0,3,33,0,2024-10-21 07:00:00
15825,8394,513,46.78,5,36,1,2024-10-21 08:00:00
15826,13282,715,142.68,3,39,0,2024-10-21 09:00:00
15827,12874,111,205.05,4,17,0,2024-10-21 10:00:00
15828,17854,762,91.61,3,32,0,2024-10-21 11:00:00
15829,4897,871,26.2,6,21,1,2024-10-21 12:00:00
15830,17370,23,15.26,3,24,1,2024-10-21 13:00:00
15831,3554,521,123.32,2,32,0,2024-10-21 14:00:00
15832,4749,646,64.06,0,25,0,2024-10-21 15:00:00
15833,14694,780,100.4,3,41,1,2024-10-21 16:00:00
15834,8030,876,14.02,3,22,1,2024-10-21 17:00:00
15835,19434,566,51.4,1,33,0,2024-10-21 18:00:00
15836,1890,494,113.56,7,54,0,2024-10-21 19:00:00
15837,1829,399,13.17,1,47,0,2024-10-21 20:00:00
15838,15379,387,144.19,1,17,0,2024-10-21 21:00:00
15839,15170,257,63.67,1,15,0,2024-10-21 22:00:00
15840,7198,653,32.96,5,53,0,2024-10-21 23:00:00
15841,13728,758,66.48,4,5,0,2024-10-22 00:00:00
15842,10596,225,72.64,3,32,0,2024-10-22 01:00:00
15843,13676,587,60.56,4,16,1,2024-10-22 02:00:00
15844,1360,318,74.85,4,40,1,2024-10-22 03:00:00
15845,85,208,17.14,7,32,0,2024-10-22 04:00:00
15846,19560,757,48.7,0,37,0,2024-10-22 05:00:00
15847,1142,131,28.97,2,42,0,2024-10-22 06:00:00
15848,17446,16,16.91,6,34,0,2024-10-22 07:00:00
15849,12771,160,71.08,5,53,1,2024-10-22 08:00:00
15850,4232,474,55.9,2,50,0,2024-10-22 09:00:00
15851,6439,412,383.35,5,14,0,2024-10-22 10:00:00
15852,16700,894,101.34,5,26,0,2024-10-22 11:00:00
15853,3640,347,36.25,2,17,0,2024-10-22 12:00:00
15854,15354,873,85.59,9,30,1,2024-10-22 13:00:00
15855,8210,721,20.29,3,48,0,2024-10-22 14:00:00
15856,149,176,41.78,3,35,0,2024-10-22 15:00:00
15857,4536,432,35.83,2,12,0,2024-10-22 16:00:00
15858,12172,795,57.17,1,22,0,2024-10-22 17:00:00
15859,6150,268,91.67,2,46,0,2024-10-22 18:00:00
15860,9211,419,40.97,2,51,0,2024-10-22 19:00:00
15861,19327,147,110.05,4,12,0,2024-10-22 20:00:00
15862,11325,993,79.94,2,7,0,2024-10-22 21:00:00
15863,6006,657,25.75,7,22,1,2024-10-22 22:00:00
15864,10308,767,48.05,2,9,0,2024-10-22 23:00:00
15865,12541,512,105.02,6,28,0,2024-10-23 00:00:00
15866,17268,393,80.0,2,20,0,2024-10-23 01:00:00
15867,19056,686,95.98,1,3,0,2024-10-23 02:00:00
15868,12248,908,24.93,2,33,0,2024-10-23 03:00:00
15869,2563,545,85.7,6,28,1,2024-10-23 04:00:00
15870,18286,719,36.02,3,8,1,2024-10-23 05:00:00
15871,11246,157,170.96,2,45,0,2024-10-23 06:00:00
15872,10855,909,41.36,3,29,0,2024-10-23 07:00:00
15873,11086,195,123.63,3,36,1,2024-10-23 08:00:00
15874,388,739,64.4,9,11,1,2024-10-23 09:00:00
15875,16388,186,145.41,2,34,0,2024-10-23 10:00:00
15876,9177,853,51.71,4,25,1,2024-10-23 11:00:00
15877,2428,244,23.55,5,54,1,2024-10-23 12:00:00
15878,12321,103,62.81,1,25,0,2024-10-23 13:00:00
15879,17419,867,24.83,2,16,0,2024-10-23 14:00:00
15880,17100,227,105.09,1,47,0,2024-10-23 15:00:00
15881,1533,100,14.48,2,17,0,2024-10-23 16:00:00
15882,6329,607,23.71,3,36,0,2024-10-23 17:00:00
15883,9370,333,86.52,4,6,0,2024-10-23 18:00:00
15884,13144,224,37.03,2,27,0,2024-10-23 19:00:00
15885,1903,63,18.64,2,35,0,2024-10-23 20:00:00
15886,17306,210,268.41,5,38,0,2024-10-23 21:00:00
15887,694,236,40.49,4,39,0,2024-10-23 22:00:00
15888,14848,786,42.51,5,30,1,2024-10-23 23:00:00
15889,8859,906,31.76,2,34,0,2024-10-24 00:00:00
15890,17636,896,13.42,3,9,0,2024-10-24 01:00:00
15891,16486,366,23.85,2,15,0,2024-10-24 02:00:00
15892,12546,336,26.44,5,50,0,2024-10-24 03:00:00
15893,16343,599,52.33,0,41,0,2024-10-24 04:00:00
15894,1801,415,147.61,4,43,1,2024-10-24 05:00:00
15895,72,243,17.53,6,25,0,2024-10-24 06:00:00
15896,14696,437,193.8,2,30,0,2024-10-24 07:00:00
15897,17268,738,42.13,0,42,0,2024-10-24 08:00:00
15898,3050,556,53.74,2,37,0,2024-10-24 09:00:00
15899,3904,413,11.78,7,49,0,2024-10-24 10:00:00
15900,7409,561,105.16,0,7,0,2024-10-24 11:00:00
15901,17818,80,110.94,3,15,0,2024-10-24 12:00:00
15902,9895,57,79.99,3,10,1,2024-10-24 13:00:00
15903,5648,990,17.85,1,48,0,2024-10-24 14:00:00
15904,6691,628,35.92,1,3,0,2024-10-24 15:00:00
15905,14103,601,165.57,4,27,1,2024-10-24 16:00:00
15906,3212,741,37.41,2,41,0,2024-10-24 17:00:00
15907,8120,421,31.44,1,33,0,2024-10-24 18:00:00
15908,16692,688,14.47,5,16,0,2024-10-24 19:00:00
15909,13075,339,14.15,5,39,1,2024-10-24 20:00:00
15910,10082,245,38.34,1,43,0,2024-10-24 21:00:00
15911,10174,122,48.87,5,23,0,2024-10-24 22:00:00
15912,4488,639,97.09,7,32,0,2024-10-24 23:00:00
15913,13939,886,128.84,3,36,0,2024-10-25 00:00:00
15914,16471,96,35.52,6,7,0,2024-10-25 01:00:00
15915,866,763,102.72,1,10,0,2024-10-25 02:00:00
15916,11941,626,49.23,2,45,0,2024-10-25 03:00:00
15917,8345,613,189.96,2,38,0,2024-10-25 04:00:00
15918,19096,699,142.39,0,45,0,2024-10-25 05:00:00
15919,618,615,72.44,2,51,0,2024-10-25 06:00:00
15920,10530,780,20.49,4,41,1,2024-10-25 07:00:00
15921,9711,143,139.27,1,2,0,2024-10-25 08:00:00
15922,3922,184,16.21,6,26,1,2024-10-25 09:00:00
15923,14220,591,95.29,7,35,1,2024-10-25 10:00:00
15924,938,340,44.09,2,3,0,2024-10-25 11:00:00
15925,13159,572,57.27,2,20,0,2024-10-25 12:00:00
15926,1615,838,112.51,5,20,1,2024-10-25 13:00:00
15927,7436,275,88.76,3,46,0,2024-10-25 14:00:00
15928,18909,437,13.01,2,50,0,2024-10-25 15:00:00
15929,15695,669,33.1,7,42,0,2024-10-25 16:00:00
15930,3408,702,186.1,7,33,0,2024-10-25 17:00:00
15931,12093,630,32.0,2,50,0,2024-10-25 18:00:00
15932,14803,667,91.86,3,16,0,2024-10-25 19:00:00
15933,3655,739,75.19,7,23,0,2024-10-25 20:00:00
15934,1265,761,166.25,3,6,1,2024-10-25 21:00:00
15935,18070,737,159.61,5,12,0,2024-10-25 22:00:00
15936,12284,894,40.56,2,41,0,2024-10-25 23:00:00
15937,17937,110,22.93,6,25,1,2024-10-26 00:00:00
15938,11522,851,27.91,3,35,1,2024-10-26 01:00:00
15939,13303,808,27.45,3,21,0,2024-10-26 02:00:00
15940,4319,292,59.7,1,7,0,2024-10-26 03:00:00
15941,5646,709,32.86,3,41,0,2024-10-26 04:00:00
15942,16869,404,111.3,3,13,0,2024-10-26 05:00:00
15943,10431,994,27.96,1,25,0,2024-10-26 06:00:00
15944,6410,560,240.86,4,41,0,2024-10-26 07:00:00
15945,12845,455,64.33,3,49,1,2024-10-26 08:00:00
15946,6360,354,31.98,7,41,1,2024-10-26 09:00:00
15947,10386,823,54.09,2,42,0,2024-10-26 10:00:00
15948,14859,698,32.44,4,46,1,2024-10-26 11:00:00
15949,6898,476,46.21,3,29,1,2024-10-26 12:00:00
15950,7350,295,47.32,5,38,1,2024-10-26 13:00:00
15951,15852,622,82.47,2,43,0,2024-10-26 14:00:00
15952,5249,342,39.6,2,33,0,2024-10-26 15:00:00
15953,2613,425,158.45,3,35,0,2024-10-26 16:00:00
15954,5984,818,15.18,3,48,0,2024-10-26 17:00:00
15955,13345,443,29.36,3,35,0,2024-10-26 18:00:00
15956,8275,952,78.72,4,45,0,2024-10-26 19:00:00
15957,3097,744,55.35,7,41,0,2024-10-26 20:00:00
15958,5194,437,16.62,2,5,0,2024-10-26 21:00:00
15959,5764,742,94.04,1,45,0,2024-10-26 22:00:00
15960,2478,447,64.55,4,48,0,2024-10-26 23:00:00
15961,11767,681,53.85,3,12,0,2024-10-27 00:00:00
15962,1990,498,114.41,3,10,1,2024-10-27 01:00:00
15963,9612,542,99.88,3,36,0,2024-10-27 02:00:00
15964,12990,311,29.0,4,38,0,2024-10-27 03:00:00
15965,9044,213,49.35,4,9,0,2024-10-27 04:00:00
15966,7486,829,108.04,4,6,0,2024-10-27 05:00:00
15967,13630,680,13.35,1,47,0,2024-10-27 06:00:00
15968,6310,457,29.92,1,11,0,2024-10-27 07:00:00
15969,6289,804,34.6,4,48,0,2024-10-27 08:00:00
15970,10762,397,25.9,5,29,1,2024-10-27 09:00:00
15971,18899,430,45.51,2,11,0,2024-10-27 10:00:00
15972,11553,375,89.53,5,44,0,2024-10-27 11:00:00
15973,7205,609,42.66,2,30,0,2024-10-27 12:00:00
15974,8578,602,12.18,6,48,1,2024-10-27 13:00:00
15975,15278,513,106.15,4,28,1,2024-10-27 14:00:00
15976,19878,700,21.47,6,37,0,2024-10-27 15:00:00
15977,4134,514,38.23,3,16,0,2024-10-27 16:00:00
15978,15893,292,11.04,2,35,0,2024-10-27 17:00:00
15979,19499,173,38.95,3,42,0,2024-10-27 18:00:00
15980,2166,478,33.47,2,46,0,2024-10-27 19:00:00
15981,19038,592,27.06,4,7,0,2024-10-27 20:00:00
15982,198,649,148.44,4,18,0,2024-10-27 21:00:00
15983,9698,783,66.7,3,39,0,2024-10-27 22:00:00
15984,9209,167,133.52,1,28,0,2024-10-27 23:00:00
15985,2516,55,41.43,4,20,0,2024-10-28 00:00:00
15986,15951,443,46.3,3,46,1,2024-10-28 01:00:00
15987,7671,854,158.66,0,31,0,2024-10-28 02:00:00
15988,18417,591,40.6,3,32,0,2024-10-28 03:00:00
15989,16023,260,11.58,5,49,0,2024-10-28 04:00:00
15990,17642,912,61.81,3,13,0,2024-10-28 05:00:00
15991,15723,745,21.03,5,35,0,2024-10-28 06:00:00
15992,5282,635,163.29,3,18,1,2024-10-28 07:00:00
15993,5019,523,13.6,7,32,0,2024-10-28 08:00:00
15994,16721,496,123.92,5,27,1,2024-10-28 09:00:00
15995,5609,992,17.83,4,37,1,2024-10-28 10:00:00
15996,14028,22,24.92,2,28,0,2024-10-28 11:00:00
15997,4293,193,18.25,4,8,0,2024-10-28 12:00:00
15998,17379,54,30.26,1,24,0,2024-10-28 13:00:00
15999,11494,858,15.64,2,33,0,2024-10-28 14:00:00
16000,16359,515,33.45,3,14,1,2024-10-28 15:00:00
16001,100,480,28.57,2,31,0,2024-10-28 16:00:00
16002,14942,865,77.73,1,4,0,2024-10-28 17:00:00
16003,18495,993,57.24,1,25,0,2024-10-28 18:00:00
16004,17405,834,67.51,5,15,1,2024-10-28 19:00:00
16005,2332,726,43.73,1,27,0,2024-10-28 20:00:00
16006,16149,697,105.89,3,11,0,2024-10-28 21:00:00
16007,17260,524,31.83,5,53,0,2024-10-28 22:00:00
16008,13911,636,35.74,6,18,1,2024-10-28 23:00:00
16009,7306,706,15.08,4,42,0,2024-10-29 00:00:00
16010,14874,869,357.73,4,25,0,2024-10-29 01:00:00
16011,13602,8,40.09,5,9,0,2024-10-29 02:00:00
16012,5890,593,133.65,3,34,0,2024-10-29 03:00:00
16013,991,900,105.76,6,9,0,2024-10-29 04:00:00
16014,18859,300,25.01,3,27,0,2024-10-29 05:00:00
16015,13039,705,44.79,3,5,1,2024-10-29 06:00:00
16016,16427,902,54.36,4,9,0,2024-10-29 07:00:00
16017,2036,958,103.21,1,34,0,2024-10-29 08:00:00
16018,19764,121,15.12,4,39,1,2024-10-29 09:00:00
16019,9838,296,98.08,3,7,0,2024-10-29 10:00:00
16020,4243,342,15.94,1,19,0,2024-10-29 11:00:00
16021,12190,547,39.79,4,22,0,2024-10-29 12:00:00
16022,18813,895,109.08,5,38,0,2024-10-29 13:00:00
16023,9919,818,23.31,5,28,0,2024-10-29 14:00:00
16024,19572,424,12.37,3,42,0,2024-10-29 15:00:00
16025,3741,779,12.45,3,18,0,2024-10-29 16:00:00
16026,17228,322,20.47,7,32,0,2024-10-29 17:00:00
16027,15304,123,48.94,5,54,0,2024-10-29 18:00:00
16028,19663,638,121.69,1,11,0,2024-10-29 19:00:00
16029,17461,18,71.71,2,22,0,2024-10-29 20:00:00
16030,7266,969,91.72,6,8,0,2024-10-29 21:00:00
16031,18680,582,24.16,2,32,0,2024-10-29 22:00:00
16032,19282,34,34.1,4,35,0,2024-10-29 23:00:00
16033,3928,12,47.15,6,45,0,2024-10-30 00:00:00
16034,7500,277,32.91,4,23,0,2024-10-30 01:00:00
16035,11201,60,79.78,0,7,0,2024-10-30 02:00:00
16036,19492,474,185.94,6,48,1,2024-10-30 03:00:00
16037,2232,640,83.3,4,50,0,2024-10-30 04:00:00
16038,8259,266,150.81,4,7,1,2024-10-30 05:00:00
16039,2081,528,202.19,4,29,1,2024-10-30 06:00:00
16040,5287,719,29.38,5,26,0,2024-10-30 07:00:00
16041,9740,791,57.87,3,48,0,2024-10-30 08:00:00
16042,17653,746,82.7,2,24,0,2024-10-30 09:00:00
16043,4692,405,58.25,1,36,0,2024-10-30 10:00:00
16044,6763,61,55.61,5,27,0,2024-10-30 11:00:00
16045,18259,299,32.97,2,21,0,2024-10-30 12:00:00
16046,602,16,47.77,3,23,0,2024-10-30 13:00:00
16047,7045,698,30.83,5,10,0,2024-10-30 14:00:00
16048,12394,11,22.79,7,29,0,2024-10-30 15:00:00
16049,2583,212,33.91,4,13,0,2024-10-30 16:00:00
16050,11043,789,35.49,1,7,0,2024-10-30 17:00:00
16051,96,377,17.79,2,40,0,2024-10-30 18:00:00
16052,15670,400,43.52,5,33,1,2024-10-30 19:00:00
16053,8426,971,60.66,1,22,0,2024-10-30 20:00:00
16054,12977,161,15.5,1,6,0,2024-10-30 21:00:00
16055,4678,86,47.87,5,45,1,2024-10-30 22:00:00
16056,13518,473,14.6,3,45,0,2024-10-30 23:00:00
16057,16165,161,106.94,3,45,0,2024-10-31 00:00:00
16058,19193,613,36.28,5,6,0,2024-10-31 01:00:00
16059,1236,504,23.93,6,32,0,2024-10-31 02:00:00
16060,15240,610,33.7,2,40,0,2024-10-31 03:00:00
16061,8188,143,62.76,3,5,0,2024-10-31 04:00:00
16062,18907,321,42.47,2,31,0,2024-10-31 05:00:00
16063,15033,116,56.18,0,13,0,2024-10-31 06:00:00
16064,13808,900,55.31,4,31,1,2024-10-31 07:00:00
16065,13127,977,69.44,3,52,0,2024-10-31 08:00:00
16066,16937,732,144.43,2,4,0,2024-10-31 09:00:00
16067,18972,544,62.91,2,10,0,2024-10-31 10:00:00
16068,7967,904,19.01,3,35,0,2024-10-31 11:00:00
